3.218970	98.181818	65.454545	1173.600000	1196.640000	0.919429
3.230972	85.384615	53.076923	1180.080000	1200.780000	0.804178
3.241971	103.636364	51.818182	1186.740000	1204.200000	1.105428
3.252942	95.454545	62.727273	1193.580000	1208.340000	0.932659
3.263942	90.000000	51.818182	1199.880000	1211.760000	1.104862
3.275970	103.636364	60.000000	1205.820000	1215.720000	0.884903
3.286942	92.727273	57.272727	1212.660000	1219.500000	0.809272
3.297942	92.500000	57.500000	1218.780000	1223.640000	0.690555
3.308941	98.181818	62.727273	1225.440000	1227.780000	0.781043
3.320941	100.000000	60.000000	1231.920000	1232.100000	0.609689
3.331941	90.000000	70.909091	1239.120000	1236.780000	0.880234
3.342941	95.454545	65.454545	1245.060000	1241.100000	0.910090
3.354941	95.454545	68.181818	1251.360000	1245.600000	0.909453
3.365941	90.000000	62.500000	1257.660000	1250.100000	0.889219
3.376940	95.454545	68.181818	1264.140000	1254.600000	0.912566
3.388940	95.454545	68.181818	1270.440000	1259.100000	0.957845
3.398941	90.000000	60.000000	1276.740000	1263.060000	1.037438
3.411968	87.692308	64.615385	1282.680000	1268.100000	0.981263
3.422940	95.454545	62.727273	1289.520000	1272.240000	0.991451
3.433940	84.545455	60.000000	1295.820000	1276.200000	1.024633
3.444940	90.000000	62.727273	1301.400000	1280.340000	1.132879
3.457968	87.272727	62.727273	1307.340000	1284.480000	1.095665
3.467969	82.500000	60.000000	1313.100000	1288.800000	1.115050
3.479984	84.545455	65.454545	1319.040000	1293.120000	0.986499
3.490939	77.500000	62.500000	1324.620000	1297.620000	1.076916
3.501939	81.818182	68.181818	1330.200000	1302.120000	0.931173
3.513938	84.545455	70.909091	1335.600000	1306.800000	1.069417
3.524938	72.500000	62.500000	1341.180000	1311.300000	0.991947
3.536938	70.909091	62.727273	1346.400000	1315.440000	1.136204
3.546938	79.090909	70.909091	1351.080000	1320.120000	1.170234
3.558946	73.636364	65.454545	1356.300000	1324.440000	1.126936
3.569938	76.363636	73.636364	1361.160000	1329.300000	1.072247
3.580938	62.500000	62.500000	1366.200000	1333.800000	1.195280
3.592938	70.909091	70.909091	1370.700000	1338.480000	1.135426
3.604972	57.500000	62.500000	1375.380000	1342.980000	1.156651
3.614937	68.181818	76.363636	1379.520000	1348.020000	1.169315
3.626960	62.727273	70.909091	1384.020000	1352.700000	1.140874
3.637938	68.181818	65.454545	1388.160000	1357.020000	1.142147
3.648938	51.818182	70.909091	1392.660000	1361.700000	1.120286
3.660937	55.384615	64.615385	1396.080000	1366.740000	1.194006
3.671937	54.545455	65.454545	1400.400000	1371.060000	1.075218
3.682938	57.272727	68.181818	1404.000000	1375.560000	1.220396
3.694969	54.545455	60.000000	1407.780000	1379.520000	1.197190
3.705937	51.818182	73.636364	1411.380000	1384.380000	1.129554
3.718937	47.500000	57.500000	1414.800000	1388.520000	1.103235
3.728936	45.000000	57.500000	1418.220000	1392.660000	1.217919
3.741941	47.500000	60.000000	1421.460000	1396.980000	1.158915
3.751936	46.363636	60.000000	1424.880000	1400.940000	1.200232
3.763936	42.500000	55.000000	1427.940000	1404.900000	1.116253
3.774936	46.363636	65.454545	1431.000000	1409.220000	1.246714
3.786936	40.909091	65.454545	1434.060000	1413.540000	1.133516
3.797936	42.500000	65.000000	1436.760000	1418.220000	1.044796
3.808935	38.181818	62.727273	1439.820000	1422.360000	1.037297
3.820936	40.000000	60.000000	1442.340000	1426.680000	0.869763
3.832943	35.454545	68.181818	1445.220000	1431.180000	1.061210
3.843936	38.181818	65.454545	1447.560000	1435.500000	0.994140
3.854935	35.000000	57.500000	1450.080000	1439.640000	0.926645
3.866938	35.454545	57.272727	1452.600000	1443.420000	1.200303
3.877934	35.000000	57.500000	1454.940000	1447.560000	1.171932
3.889934	35.454545	62.727273	1457.460000	1451.700000	1.184172
3.900934	35.000000	60.000000	1459.800000	1456.020000	1.084557
3.912934	35.454545	70.909091	1462.320000	1460.700000	1.084982
3.923934	35.000000	60.000000	1464.660000	1465.020000	0.778496
3.935934	30.000000	79.090909	1467.180000	1470.240000	1.019044
3.946933	35.454545	68.181818	1469.160000	1474.740000	0.735764
3.959977	35.454545	70.909091	1471.500000	1479.420000	1.000083
3.969934	32.307692	53.076923	1473.840000	1483.560000	0.833539
3.980933	32.727273	65.454545	1476.360000	1487.880000	1.041612
3.993933	37.500000	57.500000	1478.520000	1492.020000	0.936408
4.004978	30.000000	57.272727	1481.220000	1495.800000	1.075077
4.016932	35.000000	60.000000	1483.200000	1500.120000	1.041471
4.027933	37.500000	57.500000	1485.720000	1504.260000	0.887592
4.038933	35.454545	65.454545	1488.420000	1508.580000	0.995413
4.051933	36.923077	66.923077	1490.760000	1513.800000	0.773898
4.063935	40.909091	65.454545	1493.640000	1518.120000	0.608274
4.075931	40.000000	70.000000	1496.340000	1523.160000	0.652068
4.086949	38.181818	62.727273	1499.220000	1527.300000	0.697772
4.098947	43.636364	65.454545	1501.740000	1531.620000	0.708172
4.109932	42.500000	65.000000	1504.620000	1536.300000	0.754088
4.120931	40.000000	57.500000	1507.680000	1540.440000	0.965062
4.132936	46.363636	62.727273	1510.560000	1544.580000	0.616198
4.143932	45.000000	60.000000	1513.620000	1548.900000	0.766752
4.154931	51.818182	62.727273	1516.860000	1553.040000	0.786491
4.166930	46.363636	68.181818	1520.280000	1557.540000	0.764134
4.177931	52.500000	60.000000	1523.340000	1561.860000	0.658364
